DeviceName,DeviceType,Timestamp,UOM1,UOM1Value,UOM2,UOM2Value
ELEC339,ELECTRIC,20240313 10:43:45,kWH,61.3163278,kVA,5.4525575
GPS339,GPS,20240313 10:43:45,Latitude,51.3576208,Longitude,-111.895637
GAS339,GAS,20240313 10:43:45,CF,76.6269275,PSI,0.2704932
H2O339,H2O,20240313 10:43:45,CM,1.6300772,TEMPCelsius,11.1175595
ELEC340,ELECTRIC,20240313 10:43:45,kWH,57.3841006,kVA,8.9329763
GPS340,GPS,20240313 10:43:45,Latitude,50.62851,Longitude,-110.8516082
GAS340,GAS,20240313 10:43:45,CF,27.5832361,PSI,1.6597818
H2O340,H2O,20240313 10:43:45,CM,34.2451917,TEMPCelsius,26.5651401
ELEC341,ELECTRIC,20240313 10:43:45,kWH,12.7703583,kVA,5.3933211
GPS341,GPS,20240313 10:43:45,Latitude,49.7850876,Longitude,-111.9602476
GAS341,GAS,20240313 10:43:45,CF,19.9681183,PSI,0.5080198
H2O341,H2O,20240313 10:43:45,CM,35.208619,TEMPCelsius,4.9340694
ELEC342,ELECTRIC,20240313 10:43:45,kWH,29.1748643,kVA,3.1842910
GPS342,GPS,20240313 10:43:45,Latitude,51.7959310,Longitude,-110.5768466
GAS342,GAS,20240313 10:43:45,CF,98.4230502,PSI,1.3274088
H2O342,H2O,20240313 10:43:45,CM,35.3453351,TEMPCelsius,25.1450594
ELEC343,ELECTRIC,20240313 10:43:45,kWH,64.9229740,kVA,5.6350582
GPS343,GPS,20240313 10:43:45,Latitude,49.5241067,Longitude,-111.7544187
GAS343,GAS,20240313 10:43:45,CF,70.2915389,PSI,1.3514837
H2O343,H2O,20240313 10:43:45,CM,48.9410001,TEMPCelsius,17.2748730
ELEC344,ELECTRIC,20240313 10:43:45,kWH,46.7054649,kVA,8.8004459
GPS344,GPS,20240313 10:43:45,Latitude,51.782954,Longitude,-111.5227211
GAS344,GAS,20240313 10:43:45,CF,17.6655339,PSI,0.9797029
H2O344,H2O,20240313 10:43:45,CM,36.4566701,TEMPCelsius,26.5888864
ELEC345,ELECTRIC,20240313 10:43:45,kWH,11.4346663,kVA,2.9683244
GPS345,GPS,20240313 10:43:45,Latitude,51.1777108,Longitude,-111.6130079
GAS345,GAS,20240313 10:43:45,CF,23.8623777,PSI,1.3596720
H2O345,H2O,20240313 10:43:45,CM,5.8082826,TEMPCelsius,7.9672373
ELEC346,ELECTRIC,20240313 10:43:45,kWH,71.2852529,kVA,3.85508
GPS346,GPS,20240313 10:43:45,Latitude,50.2949418,Longitude,-111.494308
GAS346,GAS,20240313 10:43:45,CF,32.8680803,PSI,1.1098602
H2O346,H2O,20240313 10:43:45,CM,32.2592567,TEMPCelsius,27.6813684
ELEC347,ELECTRIC,20240313 10:43:45,kWH,82.1782658,kVA,0.6880262
GPS347,GPS,20240313 10:43:45,Latitude,50.7584619,Longitude,-110.8857997
GAS347,GAS,20240313 10:43:45,CF,43.711330,PSI,0.6739280
H2O347,H2O,20240313 10:43:45,CM,62.1872367,TEMPCelsius,-3.4568263
ELEC348,ELECTRIC,20240313 10:43:45,kWH,89.9661353,kVA,6.5962942
GPS348,GPS,20240313 10:43:45,Latitude,49.1588548,Longitude,-110.3219342
GAS348,GAS,20240313 10:43:45,CF,14.7794254,PSI,1.7505199
H2O348,H2O,20240313 10:43:45,CM,25.826309,TEMPCelsius,4.5872903
ELEC349,ELECTRIC,20240313 10:43:45,kWH,50.9647923,kVA,4.2378479
GPS349,GPS,20240313 10:43:45,Latitude,49.3829672,Longitude,-111.2321625
GAS349,GAS,20240313 10:43:45,CF,50.2438145,PSI,1.1174736
H2O349,H2O,20240313 10:43:45,CM,94.7912491,TEMPCelsius,-3.2324980
ELEC350,ELECTRIC,20240313 10:43:45,kWH,63.4521549,kVA,5.245601
GPS350,GPS,20240313 10:43:45,Latitude,51.7082732,Longitude,-110.3814383
GAS350,GAS,20240313 10:43:45,CF,91.5602558,PSI,1.2795463
H2O350,H2O,20240313 10:43:45,CM,56.8316455,TEMPCelsius,11.6869096
ELEC351,ELECTRIC,20240313 10:43:45,kWH,20.8603365,kVA,4.2867151
GPS351,GPS,20240313 10:43:45,Latitude,50.7831630,Longitude,-111.9097700
GAS351,GAS,20240313 10:43:45,CF,62.7433088,PSI,0.2993532
H2O351,H2O,20240313 10:43:45,CM,10.3271104,TEMPCelsius,-1.427978
ELEC352,ELECTRIC,20240313 10:43:45,kWH,41.5022064,kVA,0.8654842
GPS352,GPS,20240313 10:43:45,Latitude,51.9789692,Longitude,-111.9224653
GAS352,GAS,20240313 10:43:45,CF,37.1258828,PSI,1.8983811
H2O352,H2O,20240313 10:43:45,CM,42.3393615,TEMPCelsius,-1.4075565
ELEC353,ELECTRIC,20240313 10:43:45,kWH,29.6033022,kVA,6.9232790
GPS353,GPS,20240313 10:43:45,Latitude,49.9468208,Longitude,-110.5911605
GAS353,GAS,20240313 10:43:45,CF,43.2178678,PSI,0.7420334
H2O353,H2O,20240313 10:43:45,CM,39.8036049,TEMPCelsius,11.2211532
ELEC354,ELECTRIC,20240313 10:43:45,kWH,75.137646,kVA,4.2737822
GPS354,GPS,20240313 10:43:45,Latitude,49.6308626,Longitude,-110.3299592
GAS354,GAS,20240313 10:43:45,CF,19.7789043,PSI,1.8223792
H2O354,H2O,20240313 10:43:45,CM,58.7232241,TEMPCelsius,-2.9225816
ELEC355,ELECTRIC,20240313 10:43:45,kWH,55.977112,kVA,9.2114571
GPS355,GPS,20240313 10:43:45,Latitude,49.9504650,Longitude,-110.6214923
GAS355,GAS,20240313 10:43:45,CF,47.1097709,PSI,0.1264568
H2O355,H2O,20240313 10:43:45,CM,76.6236445,TEMPCelsius,-1.8835244
ELEC356,ELECTRIC,20240313 10:43:45,kWH,68.5926889,kVA,1.8253065
GPS356,GPS,20240313 10:43:45,Latitude,50.914182,Longitude,-110.1988376
GAS356,GAS,20240313 10:43:45,CF,53.4874385,PSI,1.7686802
H2O356,H2O,20240313 10:43:45,CM,40.8848866,TEMPCelsius,-3.2839706
ELEC357,ELECTRIC,20240313 10:43:45,kWH,14.2730050,kVA,6.3132960
GPS357,GPS,20240313 10:43:45,Latitude,49.9216309,Longitude,-111.5305200
GAS357,GAS,20240313 10:43:45,CF,99.3476883,PSI,0.3809388
H2O357,H2O,20240313 10:43:45,CM,88.6756710,TEMPCelsius,-3.7285089
ELEC358,ELECTRIC,20240313 10:43:45,kWH,26.3473157,kVA,2.9659211
GPS358,GPS,20240313 10:43:45,Latitude,51.4239885,Longitude,-110.6738325
GAS358,GAS,20240313 10:43:45,CF,73.7789819,PSI,0.9893618
H2O358,H2O,20240313 10:43:45,CM,22.6183905,TEMPCelsius,16.3665073
ELEC359,ELECTRIC,20240313 10:43:45,kWH,15.6103291,kVA,1.6372874
GPS359,GPS,20240313 10:43:45,Latitude,50.2811347,Longitude,-110.3247735
GAS359,GAS,20240313 10:43:45,CF,86.6985086,PSI,0.1980573
H2O359,H2O,20240313 10:43:45,CM,33.9099467,TEMPCelsius,1.4770953
ELEC360,ELECTRIC,20240313 10:43:45,kWH,89.7032192,kVA,1.2549746
GPS360,GPS,20240313 10:43:45,Latitude,51.9189840,Longitude,-110.4057810
GAS360,GAS,20240313 10:43:45,CF,81.245050,PSI,1.9456572
H2O360,H2O,20240313 10:43:45,CM,8.1763272,TEMPCelsius,29.6662462
ELEC361,ELECTRIC,20240313 10:43:45,kWH,82.3876581,kVA,3.84116
GPS361,GPS,20240313 10:43:45,Latitude,49.6832019,Longitude,-110.2215164
GAS361,GAS,20240313 10:43:45,CF,26.6552025,PSI,0.5024061
H2O361,H2O,20240313 10:43:45,CM,2.7668483,TEMPCelsius,8.8012921
ELEC362,ELECTRIC,20240313 10:43:45,kWH,4.9994003,kVA,3.9841213
GPS362,GPS,20240313 10:43:45,Latitude,51.1711382,Longitude,-110.6437770
GAS362,GAS,20240313 10:43:45,CF,17.1580341,PSI,1.8723533
H2O362,H2O,20240313 10:43:45,CM,36.6153998,TEMPCelsius,-3.1332038
ELEC363,ELECTRIC,20240313 10:43:45,kWH,42.6536772,kVA,6.1737098
GPS363,GPS,20240313 10:43:45,Latitude,50.2332001,Longitude,-111.3356289
GAS363,GAS,20240313 10:43:45,CF,44.186759,PSI,1.3987145
H2O363,H2O,20240313 10:43:45,CM,35.6711418,TEMPCelsius,27.7537076
ELEC364,ELECTRIC,20240313 10:43:45,kWH,69.2495062,kVA,4.9954604
GPS364,GPS,20240313 10:43:45,Latitude,51.4932143,Longitude,-111.8179431
GAS364,GAS,20240313 10:43:45,CF,58.9264577,PSI,1.1937580
H2O364,H2O,20240313 10:43:45,CM,44.5222533,TEMPCelsius,7.2135504
ELEC365,ELECTRIC,20240313 10:43:45,kWH,97.9506055,kVA,0.3488733
GPS365,GPS,20240313 10:43:45,Latitude,50.2866952,Longitude,-110.9960361
GAS365,GAS,20240313 10:43:45,CF,79.7547885,PSI,1.9951322
H2O365,H2O,20240313 10:43:45,CM,70.3499235,TEMPCelsius,17.7983552
ELEC366,ELECTRIC,20240313 10:43:45,kWH,56.8454480,kVA,1.4333542
GPS366,GPS,20240313 10:43:45,Latitude,50.6460459,Longitude,-111.659222
GAS366,GAS,20240313 10:43:45,CF,16.8538083,PSI,0.4201129
H2O366,H2O,20240313 10:43:45,CM,73.4710151,TEMPCelsius,18.1456568
ELEC367,ELECTRIC,20240313 10:43:45,kWH,30.4841552,kVA,5.7572843
GPS367,GPS,20240313 10:43:45,Latitude,49.9327986,Longitude,-110.4764666
GAS367,GAS,20240313 10:43:45,CF,15.7334404,PSI,1.4615794
H2O367,H2O,20240313 10:43:45,CM,60.193826,TEMPCelsius,13.2032587
ELEC368,ELECTRIC,20240313 10:43:45,kWH,59.7801765,kVA,6.3365242
GPS368,GPS,20240313 10:43:45,Latitude,50.5979022,Longitude,-111.4490119
GAS368,GAS,20240313 10:43:45,CF,16.8554133,PSI,1.4025018
H2O368,H2O,20240313 10:43:45,CM,64.1142504,TEMPCelsius,-2.8599412
ELEC369,ELECTRIC,20240313 10:43:45,kWH,24.8073343,kVA,9.1018357
GPS369,GPS,20240313 10:43:45,Latitude,50.2213793,Longitude,-111.6935464
GAS369,GAS,20240313 10:43:45,CF,81.384512,PSI,1.693536
H2O369,H2O,20240313 10:43:45,CM,79.217361,TEMPCelsius,3.308879
ELEC370,ELECTRIC,20240313 10:43:45,kWH,23.340375,kVA,8.9060607
GPS370,GPS,20240313 10:43:45,Latitude,49.3392161,Longitude,-111.2682361
GAS370,GAS,20240313 10:43:45,CF,74.1326766,PSI,1.229873
H2O370,H2O,20240313 10:43:45,CM,92.515336,TEMPCelsius,11.2138227
ELEC371,ELECTRIC,20240313 10:43:45,kWH,83.8316334,kVA,9.692240
GPS371,GPS,20240313 10:43:45,Latitude,51.3227128,Longitude,-111.550151
GAS371,GAS,20240313 10:43:45,CF,58.4539906,PSI,0.884247
H2O371,H2O,20240313 10:43:45,CM,86.2082040,TEMPCelsius,1.9753519
ELEC372,ELECTRIC,20240313 10:43:45,kWH,26.8665474,kVA,6.7288265
GPS372,GPS,20240313 10:43:45,Latitude,51.5440580,Longitude,-111.3878066
GAS372,GAS,20240313 10:43:45,CF,68.5332175,PSI,1.2860848
H2O372,H2O,20240313 10:43:45,CM,89.5677853,TEMPCelsius,22.9235629
ELEC373,ELECTRIC,20240313 10:43:45,kWH,86.5727284,kVA,4.9868060
GPS373,GPS,20240313 10:43:45,Latitude,50.1400020,Longitude,-111.5635974
GAS373,GAS,20240313 10:43:45,CF,1.5281756,PSI,1.1340747
H2O373,H2O,20240313 10:43:45,CM,22.5255882,TEMPCelsius,6.4458739
ELEC374,ELECTRIC,20240313 10:43:45,kWH,81.5350045,kVA,3.6924427
GPS374,GPS,20240313 10:43:45,Latitude,50.3676491,Longitude,-110.1177016
GAS374,GAS,20240313 10:43:45,CF,78.7089001,PSI,1.2512293
H2O374,H2O,20240313 10:43:45,CM,26.5748119,TEMPCelsius,13.31178
ELEC375,ELECTRIC,20240313 10:43:45,kWH,32.7167558,kVA,6.7666532
GPS375,GPS,20240313 10:43:45,Latitude,51.3749369,Longitude,-111.5938893
GAS375,GAS,20240313 10:43:45,CF,91.4378360,PSI,0.5354843
H2O375,H2O,20240313 10:43:45,CM,45.8075626,TEMPCelsius,12.6854611
ELEC376,ELECTRIC,20240313 10:43:45,kWH,62.5069996,kVA,3.5883655
GPS376,GPS,20240313 10:43:45,Latitude,49.4291668,Longitude,-110.3049575
GAS376,GAS,20240313 10:43:45,CF,69.6435516,PSI,1.6508293
H2O376,H2O,20240313 10:43:45,CM,40.112573,TEMPCelsius,28.2380568
ELEC377,ELECTRIC,20240313 10:43:45,kWH,35.5262805,kVA,6.8543324
GPS377,GPS,20240313 10:43:45,Latitude,51.4761468,Longitude,-110.6784186
GAS377,GAS,20240313 10:43:45,CF,1.7333286,PSI,0.9758230
H2O377,H2O,20240313 10:43:45,CM,37.6454049,TEMPCelsius,5.8642425
ELEC378,ELECTRIC,20240313 10:43:45,kWH,51.4324999,kVA,1.5319155
GPS378,GPS,20240313 10:43:45,Latitude,49.3087306,Longitude,-110.641319
GAS378,GAS,20240313 10:43:45,CF,97.6450997,PSI,0.2739990
H2O378,H2O,20240313 10:43:45,CM,66.6446130,TEMPCelsius,21.5652652
ELEC379,ELECTRIC,20240313 10:43:45,kWH,10.9694500,kVA,5.3003891
GPS379,GPS,20240313 10:43:45,Latitude,49.8129538,Longitude,-110.3688845
GAS379,GAS,20240313 10:43:45,CF,69.3910017,PSI,0.3118459
H2O379,H2O,20240313 10:43:45,CM,70.9912165,TEMPCelsius,23.2921884
ELEC380,ELECTRIC,20240313 10:43:45,kWH,12.3196466,kVA,4.8358434
GPS380,GPS,20240313 10:43:45,Latitude,50.1878748,Longitude,-110.7173344
GAS380,GAS,20240313 10:43:45,CF,40.7820641,PSI,0.8795842
H2O380,H2O,20240313 10:43:45,CM,93.3195426,TEMPCelsius,25.4877255
ELEC381,ELECTRIC,20240313 10:43:45,kWH,31.8649977,kVA,1.7921726
GPS381,GPS,20240313 10:43:45,Latitude,50.6810339,Longitude,-110.5468992
GAS381,GAS,20240313 10:43:45,CF,26.661878,PSI,1.9873767
H2O381,H2O,20240313 10:43:45,CM,73.8960459,TEMPCelsius,26.6135806
ELEC382,ELECTRIC,20240313 10:43:45,kWH,19.8137059,kVA,8.2559326
GPS382,GPS,20240313 10:43:45,Latitude,50.7401715,Longitude,-110.1230378
GAS382,GAS,20240313 10:43:45,CF,81.7832687,PSI,0.3820709
H2O382,H2O,20240313 10:43:45,CM,59.6022913,TEMPCelsius,19.4962557
ELEC383,ELECTRIC,20240313 10:43:45,kWH,15.9653299,kVA,3.6570201
GPS383,GPS,20240313 10:43:45,Latitude,51.4686102,Longitude,-110.7174067
GAS383,GAS,20240313 10:43:45,CF,53.8948066,PSI,1.1301692
H2O383,H2O,20240313 10:43:45,CM,42.6107451,TEMPCelsius,22.6845296
ELEC384,ELECTRIC,20240313 10:43:45,kWH,42.6800035,kVA,0.7624196
GPS384,GPS,20240313 10:43:45,Latitude,49.8993024,Longitude,-110.8327791
GAS384,GAS,20240313 10:43:45,CF,43.5027625,PSI,1.8853421
H2O384,H2O,20240313 10:43:45,CM,2.9811515,TEMPCelsius,11.4547966
ELEC385,ELECTRIC,20240313 10:43:45,kWH,72.699452,kVA,4.3490503
GPS385,GPS,20240313 10:43:45,Latitude,51.9723315,Longitude,-111.2084940
GAS385,GAS,20240313 10:43:45,CF,42.3875598,PSI,1.5751747
H2O385,H2O,20240313 10:43:45,CM,24.377161,TEMPCelsius,23.6519986
ELEC386,ELECTRIC,20240313 10:43:45,kWH,16.8993261,kVA,3.2262460
GPS386,GPS,20240313 10:43:45,Latitude,49.1674887,Longitude,-111.9374028
GAS386,GAS,20240313 10:43:45,CF,2.4376820,PSI,0.3380696
H2O386,H2O,20240313 10:43:45,CM,18.6311753,TEMPCelsius,17.8813745
ELEC387,ELECTRIC,20240313 10:43:45,kWH,34.3403863,kVA,4.5673117
GPS387,GPS,20240313 10:43:45,Latitude,51.4894271,Longitude,-110.4843271
GAS387,GAS,20240313 10:43:45,CF,42.3827320,PSI,1.1879582
H2O387,H2O,20240313 10:43:45,CM,13.7216916,TEMPCelsius,5.630130
ELEC388,ELECTRIC,20240313 10:43:45,kWH,87.5264763,kVA,9.9349970
GPS388,GPS,20240313 10:43:45,Latitude,50.3509455,Longitude,-111.3313139
GAS388,GAS,20240313 10:43:45,CF,40.7859657,PSI,0.7726673
H2O388,H2O,20240313 10:43:45,CM,77.2864882,TEMPCelsius,-1.2529391
ELEC389,ELECTRIC,20240313 10:43:45,kWH,48.7350557,kVA,9.724347
GPS389,GPS,20240313 10:43:45,Latitude,49.8701218,Longitude,-110.8337970
GAS389,GAS,20240313 10:43:45,CF,42.4608187,PSI,0.438987
H2O389,H2O,20240313 10:43:45,CM,77.3825823,TEMPCelsius,-1.4058253
ELEC390,ELECTRIC,20240313 10:43:45,kWH,45.6646192,kVA,0.224324
GPS390,GPS,20240313 10:43:45,Latitude,49.6786972,Longitude,-110.2583763
GAS390,GAS,20240313 10:43:45,CF,78.9967284,PSI,0.8385629
H2O390,H2O,20240313 10:43:45,CM,13.3687754,TEMPCelsius,5.1489041
ELEC391,ELECTRIC,20240313 10:43:45,kWH,99.1227379,kVA,5.6798841
GPS391,GPS,20240313 10:43:45,Latitude,51.8946320,Longitude,-110.4455568
GAS391,GAS,20240313 10:43:45,CF,82.7498221,PSI,0.978895
H2O391,H2O,20240313 10:43:45,CM,97.1676882,TEMPCelsius,0.7084222
ELEC392,ELECTRIC,20240313 10:43:45,kWH,5.4969893,kVA,7.9518837
GPS392,GPS,20240313 10:43:45,Latitude,51.3737373,Longitude,-111.1941558
GAS392,GAS,20240313 10:43:45,CF,62.2957189,PSI,1.1819301
H2O392,H2O,20240313 10:43:45,CM,87.9070736,TEMPCelsius,17.9179239
ELEC393,ELECTRIC,20240313 10:43:45,kWH,40.2812842,kVA,5.2817568
GPS393,GPS,20240313 10:43:45,Latitude,51.9288528,Longitude,-110.8921702
GAS393,GAS,20240313 10:43:45,CF,55.9980897,PSI,0.1028340
H2O393,H2O,20240313 10:43:45,CM,28.5363064,TEMPCelsius,4.4818186
ELEC394,ELECTRIC,20240313 10:43:45,kWH,62.9002606,kVA,9.6143358
GPS394,GPS,20240313 10:43:45,Latitude,49.1744689,Longitude,-111.3918789
GAS394,GAS,20240313 10:43:45,CF,65.7209016,PSI,0.9085424
H2O394,H2O,20240313 10:43:45,CM,56.1355591,TEMPCelsius,17.351297
ELEC395,ELECTRIC,20240313 10:43:45,kWH,63.6978944,kVA,6.5398564
GPS395,GPS,20240313 10:43:45,Latitude,51.8220624,Longitude,-110.3132925
GAS395,GAS,20240313 10:43:45,CF,41.8308972,PSI,0.1626732
H2O395,H2O,20240313 10:43:45,CM,99.1538588,TEMPCelsius,7.4920111
ELEC396,ELECTRIC,20240313 10:43:45,kWH,76.2621531,kVA,7.6758003
GPS396,GPS,20240313 10:43:45,Latitude,49.6755795,Longitude,-111.1399407
GAS396,GAS,20240313 10:43:45,CF,12.7483820,PSI,1.7638888
H2O396,H2O,20240313 10:43:45,CM,10.9521459,TEMPCelsius,24.9024173
ELEC397,ELECTRIC,20240313 10:43:45,kWH,53.4007473,kVA,8.7671042
GPS397,GPS,20240313 10:43:45,Latitude,51.852593,Longitude,-111.1420115
GAS397,GAS,20240313 10:43:45,CF,74.7592181,PSI,0.9344491
H2O397,H2O,20240313 10:43:45,CM,40.6916511,TEMPCelsius,11.4752782
ELEC398,ELECTRIC,20240313 10:43:45,kWH,13.6735877,kVA,6.3377419
GPS398,GPS,20240313 10:43:45,Latitude,51.6672166,Longitude,-110.3593426
GAS398,GAS,20240313 10:43:45,CF,12.5480978,PSI,1.8048302
H2O398,H2O,20240313 10:43:45,CM,57.3096503,TEMPCelsius,8.1581129
ELEC399,ELECTRIC,20240313 10:43:45,kWH,24.9068849,kVA,8.3265677
GPS399,GPS,20240313 10:43:45,Latitude,50.9246789,Longitude,-111.1367522
GAS399,GAS,20240313 10:43:45,CF,94.9300696,PSI,1.8677076
H2O399,H2O,20240313 10:43:45,CM,64.9760162,TEMPCelsius,-2.8223459
ELEC400,ELECTRIC,20240313 10:43:45,kWH,12.8971890,kVA,8.2149486
GPS400,GPS,20240313 10:43:45,Latitude,49.5197868,Longitude,-111.398654
GAS400,GAS,20240313 10:43:45,CF,5.5627509,PSI,1.7214038
H2O400,H2O,20240313 10:43:45,CM,98.5293431,TEMPCelsius,11.2255416
ELEC401,ELECTRIC,20240313 10:43:45,kWH,5.9261639,kVA,8.513050
GPS401,GPS,20240313 10:43:45,Latitude,49.6577382,Longitude,-110.3616533
GAS401,GAS,20240313 10:43:45,CF,9.5486975,PSI,1.5895057
H2O401,H2O,20240313 10:43:45,CM,85.4974258,TEMPCelsius,26.8475306
ELEC402,ELECTRIC,20240313 10:43:45,kWH,89.1634592,kVA,5.9588151
GPS402,GPS,20240313 10:43:45,Latitude,49.740470,Longitude,-111.7425018
GAS402,GAS,20240313 10:43:45,CF,8.8475286,PSI,0.8228638
H2O402,H2O,20240313 10:43:45,CM,73.47316,TEMPCelsius,29.1605405
ELEC403,ELECTRIC,20240313 10:43:45,kWH,68.5414810,kVA,0.1756620
GPS403,GPS,20240313 10:43:45,Latitude,50.6367946,Longitude,-111.3599984
GAS403,GAS,20240313 10:43:45,CF,48.2200358,PSI,1.8872224
H2O403,H2O,20240313 10:43:45,CM,24.1255781,TEMPCelsius,15.2312512
ELEC404,ELECTRIC,20240313 10:43:45,kWH,8.1010182,kVA,5.8934128
GPS404,GPS,20240313 10:43:45,Latitude,51.6423213,Longitude,-111.1184827
GAS404,GAS,20240313 10:43:45,CF,9.4723851,PSI,0.4922168
H2O404,H2O,20240313 10:43:45,CM,13.4186142,TEMPCelsius,18.754576
ELEC405,ELECTRIC,20240313 10:43:45,kWH,73.6330874,kVA,1.6170131
GPS405,GPS,20240313 10:43:45,Latitude,49.7933194,Longitude,-111.7436061
GAS405,GAS,20240313 10:43:45,CF,29.7265916,PSI,0.7719359
H2O405,H2O,20240313 10:43:45,CM,60.2139170,TEMPCelsius,7.4359078
ELEC406,ELECTRIC,20240313 10:43:45,kWH,5.6894466,kVA,9.3159331
GPS406,GPS,20240313 10:43:45,Latitude,51.2501768,Longitude,-110.4919916
GAS406,GAS,20240313 10:43:45,CF,6.5602441,PSI,1.9449908
H2O406,H2O,20240313 10:43:45,CM,3.6630501,TEMPCelsius,-1.5832708
ELEC407,ELECTRIC,20240313 10:43:45,kWH,83.895792,kVA,4.4893307
GPS407,GPS,20240313 10:43:45,Latitude,50.8578039,Longitude,-111.9025559
GAS407,GAS,20240313 10:43:45,CF,96.3735240,PSI,1.9930392
H2O407,H2O,20240313 10:43:45,CM,7.1832658,TEMPCelsius,14.8081362
ELEC408,ELECTRIC,20240313 10:43:45,kWH,86.9298313,kVA,1.4343641
GPS408,GPS,20240313 10:43:45,Latitude,49.2561315,Longitude,-111.5844299
GAS408,GAS,20240313 10:43:45,CF,35.5105591,PSI,1.3259369
H2O408,H2O,20240313 10:43:45,CM,27.125219,TEMPCelsius,8.5842327
ELEC409,ELECTRIC,20240313 10:43:45,kWH,21.909281,kVA,2.762522
GPS409,GPS,20240313 10:43:45,Latitude,49.842644,Longitude,-110.751464
GAS409,GAS,20240313 10:43:45,CF,51.5360794,PSI,1.8750912
H2O409,H2O,20240313 10:43:45,CM,68.5169889,TEMPCelsius,13.6013720
ELEC410,ELECTRIC,20240313 10:43:45,kWH,6.7679301,kVA,9.6013430
GPS410,GPS,20240313 10:43:45,Latitude,51.6531455,Longitude,-110.5656518
GAS410,GAS,20240313 10:43:45,CF,55.8118767,PSI,1.8048759
H2O410,H2O,20240313 10:43:45,CM,34.1932365,TEMPCelsius,13.6707893
ELEC411,ELECTRIC,20240313 10:43:45,kWH,26.5181457,kVA,3.4806394
GPS411,GPS,20240313 10:43:45,Latitude,49.2433548,Longitude,-111.863887
GAS411,GAS,20240313 10:43:45,CF,19.3379656,PSI,1.3307484
H2O411,H2O,20240313 10:43:45,CM,26.9714743,TEMPCelsius,22.9779022
ELEC412,ELECTRIC,20240313 10:43:45,kWH,78.7730041,kVA,3.9384639
GPS412,GPS,20240313 10:43:45,Latitude,49.5413285,Longitude,-110.2780542
GAS412,GAS,20240313 10:43:45,CF,48.4011836,PSI,1.8207222
H2O412,H2O,20240313 10:43:45,CM,53.9646167,TEMPCelsius,25.8499148
ELEC413,ELECTRIC,20240313 10:43:45,kWH,57.6429799,kVA,8.1727922
GPS413,GPS,20240313 10:43:45,Latitude,49.3402682,Longitude,-110.9653162
GAS413,GAS,20240313 10:43:45,CF,44.3863356,PSI,1.4988962
H2O413,H2O,20240313 10:43:45,CM,52.7388460,TEMPCelsius,2.4053608
ELEC414,ELECTRIC,20240313 10:43:45,kWH,49.2486044,kVA,3.7254071
GPS414,GPS,20240313 10:43:45,Latitude,51.4739838,Longitude,-110.1082691
GAS414,GAS,20240313 10:43:45,CF,94.3813258,PSI,1.3295408
H2O414,H2O,20240313 10:43:45,CM,81.4587303,TEMPCelsius,4.255871
ELEC415,ELECTRIC,20240313 10:43:45,kWH,14.1224331,kVA,2.2785496
GPS415,GPS,20240313 10:43:45,Latitude,49.2181187,Longitude,-111.8736269
GAS415,GAS,20240313 10:43:45,CF,95.3706464,PSI,0.2669692
H2O415,H2O,20240313 10:43:45,CM,41.2866700,TEMPCelsius,2.6092363
ELEC416,ELECTRIC,20240313 10:43:45,kWH,71.6619674,kVA,8.1545883
GPS416,GPS,20240313 10:43:45,Latitude,49.4922819,Longitude,-111.7308620
GAS416,GAS,20240313 10:43:45,CF,42.2640515,PSI,1.4701196
H2O416,H2O,20240313 10:43:45,CM,57.7405349,TEMPCelsius,26.1755617
ELEC417,ELECTRIC,20240313 10:43:45,kWH,93.1613809,kVA,4.4101702
GPS417,GPS,20240313 10:43:45,Latitude,50.2162168,Longitude,-111.4931209
GAS417,GAS,20240313 10:43:45,CF,70.8287285,PSI,1.9559502
H2O417,H2O,20240313 10:43:45,CM,2.1271922,TEMPCelsius,7.4188746
ELEC418,ELECTRIC,20240313 10:43:45,kWH,68.4002344,kVA,2.6141835
GPS418,GPS,20240313 10:43:45,Latitude,51.5870513,Longitude,-111.691681
GAS418,GAS,20240313 10:43:45,CF,41.7513790,PSI,1.7378645
H2O418,H2O,20240313 10:43:45,CM,81.2594213,TEMPCelsius,17.3384089
ELEC419,ELECTRIC,20240313 10:43:45,kWH,38.8807736,kVA,5.8026131
GPS419,GPS,20240313 10:43:45,Latitude,49.8071160,Longitude,-111.7763948
GAS419,GAS,20240313 10:43:45,CF,69.3017197,PSI,0.1594103
H2O419,H2O,20240313 10:43:45,CM,59.6582437,TEMPCelsius,20.2651030
ELEC420,ELECTRIC,20240313 10:43:45,kWH,20.7027879,kVA,0.105466
GPS420,GPS,20240313 10:43:45,Latitude,51.5572766,Longitude,-111.195498
GAS420,GAS,20240313 10:43:45,CF,96.7140158,PSI,0.610880
H2O420,H2O,20240313 10:43:45,CM,30.956412,TEMPCelsius,27.1958742
ELEC421,ELECTRIC,20240313 10:43:45,kWH,71.1072494,kVA,7.7722844
GPS421,GPS,20240313 10:43:45,Latitude,50.7984607,Longitude,-111.8004899
GAS421,GAS,20240313 10:43:45,CF,65.8545771,PSI,1.7917585
H2O421,H2O,20240313 10:43:45,CM,29.5835069,TEMPCelsius,10.8007510
ELEC422,ELECTRIC,20240313 10:43:45,kWH,87.1987904,kVA,0.2875094
GPS422,GPS,20240313 10:43:45,Latitude,49.3522222,Longitude,-110.1395358
GAS422,GAS,20240313 10:43:45,CF,29.9219025,PSI,1.1299867
